time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-01-07T02:56:35.277Z,54.3349,-159.6367,26.98,3.7,ml,,210,0.497,0.82,us,us6000d6hw,2021-01-21T17:59:01.248Z,"124 km SSE of Sand Point, Alaska",earthquake,6.5,12.3,0.064,32,reviewed,us,us
2021-01-07T02:55:47.790Z,18.001,-66.7396,14,2.73,md,17,156,0.1398,0.12,pr,pr2021007004,2021-01-07T03:21:01.892Z,"2 km WNW of Tallaboa, Puerto Rico",earthquake,0.52,0.36,0.26,11,reviewed,pr,pr
2021-01-07T02:54:59.884Z,54.6296,-159.7989,35,2.7,ml,,228,0.235,0.68,us,us7000d1xr,2021-01-22T04:24:41.040Z,"90 km SSE of Sand Point, Alaska",earthquake,3,2,0.115,10,reviewed,us,us
2021-01-07T02:49:03.029Z,-58.8365,-25.4808,35,4.7,mb,,68,9.885,0.63,us,us7000d0dc,2021-01-22T04:13:57.040Z,"South Sandwich Islands region",earthquake,6.6,1.9,0.118,22,reviewed,us,us
2021-01-07T02:41:51.376Z,52.477,-168.3292,35,3.3,ml,,215,0.776,0.37,us,us7000d1xq,2021-01-22T04:08:34.040Z,"62 km SE of Nikolski, Alaska",earthquake,5,2,0.097,14,reviewed,us,us
2021-01-07T02:29:23.929Z,-4.2312,126.3222,320.06,4.2,mb,,84,5.961,0.44,us,us7000d0da,2021-01-22T04:04:10.040Z,"214 km WSW of Ambon, Indonesia",earthquake,11.6,6.9,0.167,10,reviewed,us,us
2021-01-07T02:28:33.097Z,51.0334,-179.9784,35,3.2,ml,,333,0.897,0.61,us,us7000d1xp,2021-01-22T03:54:50.040Z,"250 km WSW of Adak, Alaska",earthquake,10.4,2,0.128,8,reviewed,us,us
2021-01-07T02:20:36.394Z,7.7922,122.0093,34.94,4.4,mb,,156,8.808,0.39,us,us7000d0db,2021-01-22T03:46:24.040Z,"16 km NW of Siocon, Philippines",earthquake,14.5,6.4,0.144,14,reviewed,us,us
2021-01-07T02:20:19.940Z,-29.934,-177.8783,10,4.3,mb,,211,0.688,0.78,us,us7000d0d9,2021-01-22T03:28:57.040Z,"Kermadec Islands, New Zealand",earthquake,12.9,1.9,0.154,12,reviewed,us,us
2021-01-07T02:04:06.210Z,-24.3312,-67.1584,180.8,4.3,mb,,55,1.661,0.54,us,us6000d6bv,2021-01-22T04:34:11.040Z,"86 km W of San Antonio de los Cobres, Argentina",earthquake,7.9,6.2,0.168,10,reviewed,us,us
2021-01-07T01:27:31.280Z,6.3819,94.2415,78.43,5,mb,,49,2.925,0.75,us,us6000d6bs,2021-01-22T04:31:19.352Z,"130 km WNW of Sabang, Indonesia",earthquake,8.7,5,0.073,59,reviewed,us,us
2021-01-07T00:58:15.332Z,40.1774,25.0193,10,4.2,mb,,39,1.94,0.87,us,us6000d6bm,2021-01-19T00:10:38.040Z,"33 km N of Mýrina, Greece",earthquake,5.8,1.4,0.199,7,reviewed,us,us
2021-01-07T00:32:08.960Z,19.6525,-65.3293,52,3.62,md,17,298,1.5407,0.34,pr,pr2021007001,2021-01-18T23:58:18.040Z,"145 km NNE of Vieques, Puerto Rico",earthquake,3.47,16.4,0.14,14,reviewed,pr,pr
2021-01-07T00:09:05.772Z,-23.3582,-68.5155,109.11,4.2,mb,,62,0.509,0.64,us,us6000d6bc,2021-01-18T23:53:53.040Z,"59 km SSW of San Pedro de Atacama, Chile",earthquake,5.1,5.5,0.153,12,reviewed,us,us
2021-01-07T00:04:52.088Z,-7.0262,155.9677,10,4.5,mb,,99,4.611,0.71,us,us7000d0d8,2021-01-18T23:48:15.040Z,"94 km SE of Panguna, Papua New Guinea",earthquake,9,1.8,0.115,22,reviewed,us,us
2021-01-07T00:03:31.560Z,17.9323,-66.8486,13,2.58,md,15,208,0.0526,0.11,pr,pr2021007000,2021-01-07T00:21:03.962Z,"6 km SE of Maria Antonia, Puerto Rico",earthquake,0.61,0.29,0.11,9,reviewed,pr,pr
2021-01-06T23:37:10.070Z,19.5191,-65.2193,50,3.69,md,9,321,1.4604,0.26,pr,pr2021006019,2021-01-07T00:01:31.492Z,"133 km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,3.93,17.01,0.04,5,reviewed,pr,pr
2021-01-06T23:21:32.019Z,69.3919,-143.9878,7.3,2.5,ml,,,,0.56,ak,ak021ab1mdt,2021-02-04T05:53:41.040Z,"83 km S of Kaktovik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2021-01-06T22:46:13.979Z,-48.6836,164.6014,10,4.4,mb,,124,2.887,0.4,us,us6000d6b0,2021-01-17T03:55:05.040Z,"off the west coast of the South Island of New Zealand",earthquake,10.7,1,0.179,9,reviewed,us,us
2021-01-06T22:43:33.812Z,60.2153,-152.5012,108,2.9,ml,,,,0.57,ak,ak021aakwl7,2021-02-04T05:51:07.040Z,"49 km WNW of Ninilchik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-01-06T22:15:14.570Z,17.8996,-66.8495,10,2.78,md,22,207,0.0811,0.26,pr,pr2021006018,2021-01-06T22:37:54.835Z,"9 km SSE of Maria Antonia, Puerto Rico",earthquake,0.58,0.68,0.16,15,reviewed,pr,pr
2021-01-06T21:56:22.468Z,51.6238,-175.2443,29.7,3.1,ml,,229,0.557,0.37,us,us7000d0qj,2021-02-04T05:48:20.040Z,"95 km SW of Atka, Alaska",earthquake,5.5,16.1,0.115,10,reviewed,us,us
2021-01-06T21:47:45.765Z,-17.7809,-178.6939,537.32,5,mb,,42,3.1,0.84,us,us6000d6ah,2021-01-17T03:22:06.040Z,"213 km E of Levuka, Fiji",earthquake,10,6.3,0.045,159,reviewed,us,us
2021-01-06T21:47:02.930Z,17.9921,-66.7803,13,2.59,md,16,168,0.1813,0.21,pr,pr2021006017,2021-01-06T22:19:15.469Z,"3 km SSW of Magas Arriba, Puerto Rico",earthquake,0.78,0.36,0.08,9,reviewed,pr,pr
2021-01-06T21:29:55.285Z,36.5926,26.8999,139.7,4,mb,,64,1.055,0.93,us,us6000d6a5,2021-01-17T02:01:21.040Z,"17 km SSW of Kéfalos, Greece",earthquake,6.7,7.7,0.164,10,reviewed,us,us
2021-01-06T21:04:00.580Z,31.611,-115.9981667,8.65,3.37,ml,14,155,0.2853,0.18,ci,ci39750256,2021-02-04T05:42:55.040Z,"55km ESE of Maneadero, B.C., MX",earthquake,0.39,1.15,0.146,53,reviewed,ci,ci
2021-01-06T20:59:34.318Z,0.0661,122.9532,148,6.1,mww,,13,1.115,1.2,us,us6000d69r,2021-01-15T18:34:39.379Z,"53 km SSW of Gorontalo, Indonesia",earthquake,6.7,1.8,0.039,63,reviewed,us,us
2021-01-06T19:18:59.653Z,-26.5568,67.7027,10,4.7,mb,,64,20.527,0.55,us,us7000d0bq,2021-01-15T19:01:53.040Z,"Indian Ocean Triple Junction",earthquake,6.1,1.8,0.094,34,reviewed,us,us
2021-01-06T19:13:29.760Z,39.8411,143.3322,26.75,4.9,mb,,135,1.975,0.75,us,us6000d68y,2021-01-15T18:10:08.040Z,"121 km E of Miyako, Japan",earthquake,8.1,4.9,0.071,62,reviewed,us,us
2021-01-06T19:08:09.790Z,17.9033,-66.8478,9,2.7,md,23,206,0.0784,0.13,pr,pr2021006015,2021-01-06T19:25:36.834Z,"9 km SSE of Maria Antonia, Puerto Rico",earthquake,0.4,0.5,0.15,19,reviewed,pr,pr
2021-01-06T19:05:08.283Z,44.5436,-115.1982,10,2.5,ml,,65,0.373,0.73,us,us6000d68q,2021-01-08T00:22:00.040Z,"41 km NNW of Stanley, Idaho",earthquake,1.6,2,0.062,34,reviewed,us,us
2021-01-06T18:43:28.798Z,54.521,-159.5884,20.7,2.8,ml,,,,0.36,ak,ak021a875v3,2021-01-17T00:32:31.342Z,"107 km SSE of Sand Point, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2021-01-06T18:29:56.675Z,51.2221,-179.1775,32.58,4.5,mb,,210,0.641,0.95,us,us7000d0bp,2021-01-20T21:28:41.810Z,"190 km WSW of Adak, Alaska",earthquake,6.1,9.9,0.128,18,reviewed,us,us
2021-01-06T18:18:38.814Z,-28.9641,-177.3688,69.77,4.9,mb,,123,0.564,0.64,us,us6000d67n,2021-01-15T17:57:39.040Z,"Kermadec Islands region",earthquake,11.8,5.8,0.11,27,reviewed,us,us
2021-01-06T17:55:04.919Z,54.4872,-160.7449,13.1,2.6,ml,,,,0.48,ak,ak021a7o90b,2021-01-17T00:32:31.153Z,"Alaska Peninsula",earthquake,,1.6,,,reviewed,ak,ak
2021-01-06T17:33:27.722Z,31.635,-104.4594,7.41,2.5,ml,,67,0.048,0.34,us,us6000d674,2021-01-07T23:55:41.040Z,"60 km S of Whites City, New Mexico",earthquake,1.9,2.9,0.064,32,reviewed,us,us
2021-01-06T17:28:35.454Z,-4.381,102.694,61.04,5.5,mww,,27,0.261,1.11,us,us6000d672,2021-01-15T18:54:08.158Z,"72 km WSW of Pagar Alam, Indonesia",earthquake,7.6,3.4,0.098,10,reviewed,us,us
2021-01-06T17:17:21.657Z,-7.0984,155.987,92.68,4.1,mb,,154,4.557,0.48,us,us7000d0bn,2021-01-15T18:39:34.040Z,"102 km SSE of Panguna, Papua New Guinea",earthquake,9.6,5.5,0.158,11,reviewed,us,us
2021-01-06T17:01:43.684Z,45.4319,16.2428,10,4.7,mwr,,17,0.954,0.73,us,us6000d66s,2021-01-18T14:49:53.310Z,"3 km W of Petrinja, Croatia",earthquake,4.1,1.8,0.041,57,reviewed,us,us
2021-01-06T16:52:16.717Z,-7.0585,155.7921,44,5.8,mww,,11,4.599,0.93,us,us6000d66r,2021-01-19T01:09:33.184Z,"88 km SSE of Panguna, Papua New Guinea",earthquake,8.3,1.9,0.054,33,reviewed,us,us
2021-01-06T16:38:40.941Z,-19.5308,-69.2288,101.36,4.8,mwr,,71,0.14,0.92,us,us6000d66l,2021-01-19T01:00:42.759Z,"122 km NE of Iquique, Chile",earthquake,5.5,3.6,0.053,34,reviewed,us,us
2021-01-06T16:17:46.982Z,-28.8087,-177.1128,35,4.9,mb,,104,0.836,1.1,us,us6000d66j,2021-01-19T00:56:44.040Z,"Kermadec Islands region",earthquake,8.9,1.9,0.102,30,reviewed,us,us
2021-01-06T15:44:33.066Z,8.941,126.5075,40.1,4.5,mb,,127,2.074,0.84,us,us7000d0bm,2021-01-19T00:53:59.040Z,"22 km ENE of Aras-asan, Philippines",earthquake,10.5,8.6,0.124,19,reviewed,us,us
2021-01-06T15:38:32.480Z,44.7415,-110.6566667,4.72,3.16,ml,29,64,0.03055,0.17,uu,uu60423592,2021-01-10T00:13:06.398Z,"26 km S of Mammoth, Wyoming",earthquake,0.26,0.37,0.401,6,reviewed,uu,uu
2021-01-06T15:32:18.180Z,3.7654,-79.1331,10,4.4,mb,,163,3.57,1.07,us,us7000d0bl,2021-01-19T00:48:42.040Z,"south of Panama",earthquake,5.6,1.9,0.134,16,reviewed,us,us
2021-01-06T14:43:22.860Z,19.2596,-65.2195,52,3.41,md,8,320,1.2091,0.37,pr,pr2021006014,2021-01-06T15:42:19.087Z,"106 km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,4.89,15.95,0.09,5,reviewed,pr,pr
2021-01-06T14:30:56.870Z,-24.3389,-67.4066,190.35,4.2,mb,,88,1.551,0.7,us,us6000d65u,2021-02-03T13:23:11.040Z,"111 km W of San Antonio de los Cobres, Argentina",earthquake,9.2,6.9,0.153,12,reviewed,us,us
2021-01-06T14:13:22.059Z,-56.031,-33.8818,10,4.7,mb,,194,2.302,0.63,us,us7000d0bh,2021-02-04T11:09:51.040Z,"South Georgia Island region",earthquake,9.8,2,0.129,18,reviewed,us,us
2021-01-06T14:08:49.897Z,41.3193,78.6732,10,4.2,mb,,128,0.769,0.63,us,us6000d65s,2021-02-03T15:20:46.040Z,"126 km SSE of Kyzyl-Suu, Kyrgyzstan",earthquake,5.4,1.9,0.095,32,reviewed,us,us
2021-01-06T13:49:19.570Z,17.9695,-66.8755,9,2.6,md,10,202,0.0067,0.26,pr,pr2021006013,2021-01-06T13:59:00.873Z,"1 km ESE of Maria Antonia, Puerto Rico",earthquake,1.13,1.08,0.08,4,reviewed,pr,pr
2021-01-06T12:28:14.699Z,-15.2744,-176.0762,349.9,4.3,mb,,51,2.199,0.55,us,us6000d64k,2021-01-31T11:24:32.040Z,"220 km S of Mata-Utu, Wallis and Futuna",earthquake,6.3,6.4,0.088,36,reviewed,us,us
2021-01-06T12:27:46.580Z,17.9226,-66.9091,11,2.7,md,10,214,0.143,0.13,pr,pr2021006012,2021-01-06T12:44:54.223Z,"5 km S of Guánica, Puerto Rico",earthquake,0.71,1.71,0.11,2,reviewed,pr,pr
2021-01-06T11:36:43.794Z,51.1321,-179.426,35,3.5,mb,,223,0.57,0.87,us,us7000d0qi,2021-01-31T09:03:04.040Z,"210 km WSW of Adak, Alaska",earthquake,2.9,2,0.143,12,reviewed,us,us
2021-01-06T11:26:42.626Z,-23.0958,-66.4782,212.21,4.6,mb,,45,1.573,0.88,us,us6000d643,2021-01-31T06:38:50.040Z,"82 km W of El Aguilar, Argentina",earthquake,6.9,8.5,0.111,24,reviewed,us,us
2021-01-06T11:22:50.434Z,50.8371,-179.7702,10,2.6,ml,,325,1.102,0.3,us,us7000d0qv,2021-01-31T06:32:42.040Z,"247 km WSW of Adak, Alaska",earthquake,5,1.9,0.128,8,reviewed,us,us
2021-01-06T10:58:51.269Z,63.1713,-150.5672,115.2,2.9,ml,,,,0.44,ak,ak021a3iyi8,2021-01-31T06:23:57.040Z,"71 km SE of Denali National Park, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-01-06T10:35:54.770Z,35.3645,-117.8938333,6.61,2.81,ml,67,30,0.1045,0.19,ci,ci39512023,2021-01-30T14:11:48.040Z,"24km W of Johannesburg, CA",earthquake,0.17,0.72,0.157,196,reviewed,ci,ci
2021-01-06T10:33:09.568Z,51.012,179.9937,35,2.6,ml,,336,0.924,0.4,us,us7000d0qu,2021-01-30T13:32:28.040Z,"253 km WSW of Adak, Alaska",earthquake,8.3,2,0.148,6,reviewed,us,us
2021-01-06T09:54:38.910Z,18.2023,-67.2355,20,3.24,md,20,162,0.0919,0.24,pr,pr2021006010,2021-01-07T04:29:51.835Z,"10 km W of Mayagüez, Puerto Rico",earthquake,0.68,0.83,0.08,8,reviewed,pr,pr
2021-01-06T09:21:10.772Z,27.2494,-44.372,10,4.5,mb,,131,21.881,0.2,us,us7000d0bk,2021-01-30T13:07:26.040Z,"northern Mid-Atlantic Ridge",earthquake,14.6,1.9,0.139,16,reviewed,us,us
2021-01-06T09:04:04.661Z,63.1643,-151.3232,10.5,2.8,ml,,,,0.68,ak,ak021a2luo6,2021-01-30T12:21:13.040Z,"46 km SSE of Denali National Park, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2021-01-06T08:00:05.742Z,54.3883,-160.0355,13.21,2.6,ml,,250,0.513,0.52,us,us7000d0qs,2021-02-02T10:53:48.040Z,"109 km SSE of Sand Point, Alaska",earthquake,4.6,7.2,0.128,8,reviewed,us,us
2021-01-06T07:43:43.170Z,37.9803333,-122.0395,15.98,2.64,md,89,79,0.007712,0.12,nc,nc73507450,2021-02-02T10:48:25.040Z,"3km WNW of Concord, CA",earthquake,0.18,0.22,0.134,83,reviewed,nc,nc
2021-01-06T07:41:31.013Z,-23.4638,-179.2009,354,4.1,mb,,260,5.869,0.48,us,us7000d0ba,2021-02-04T13:48:30.040Z,"south of the Fiji Islands",earthquake,13.7,9.8,0.126,17,reviewed,us,us
2021-01-06T07:08:55.590Z,17.8605,-65.7195,4,2.61,md,8,250,0.2896,0.16,pr,pr2021006007,2021-01-06T07:59:53.806Z,"23 km SE of Emajagua, Puerto Rico",earthquake,1.62,2.1,0.16,6,reviewed,pr,pr
2021-01-06T06:27:40.426Z,51.4943,-173.7487,146.66,2.6,ml,,296,0.761,0.7,us,us7000d0qp,2021-02-02T10:44:10.040Z,"84 km SSE of Atka, Alaska",earthquake,19.1,20,0.148,6,reviewed,us,us
2021-01-06T06:20:35.938Z,-28.8796,-177.1885,37.14,6.2,mww,,30,0.743,1.47,us,us6000d5zz,2021-02-02T10:42:14.120Z,"Kermadec Islands region",earthquake,8.2,3.6,0.05,39,reviewed,us,us
2021-01-06T05:42:37.760Z,18.7253,-68.614,136,3.71,md,12,245,0.3143,0.04,pr,pr2021006008,2021-01-06T08:19:06.920Z,"9 km NNE of Otra Banda, Dominican Republic",earthquake,8.69,1.08,0.07,6,reviewed,pr,pr
2021-01-06T05:41:54.860Z,63.3907,-150.7463,153.2,3.8,ml,,,,0.78,ak,ak021a0g5hq,2021-02-02T10:20:12.040Z,"51 km ESE of Denali National Park, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2021-01-06T04:59:10.653Z,-17.2991,-178.9956,552.98,4,mb,,117,2.851,0.55,us,us7000d0bb,2021-01-22T03:02:18.040Z,"198 km ENE of Levuka, Fiji",earthquake,13.4,4.1,0.093,31,reviewed,us,us
2021-01-06T04:28:03.010Z,17.9035,-66.5666,4,2.71,md,15,209,0.1448,0.21,pr,pr2021006006,2021-01-06T23:39:48.888Z,"12 km SW of Potala Pastillo, Puerto Rico",earthquake,0.67,0.41,0.14,9,reviewed,pr,pr
2021-01-06T03:58:21.932Z,5.1321,-76.2115,105.23,4.3,mb,,61,1.252,0.77,us,us7000d0b7,2021-01-22T02:49:31.040Z,"22 km WSW of Pueblo Rico, Colombia",earthquake,6.8,7.2,0.119,20,reviewed,us,us
2021-01-06T03:44:16.866Z,55.4296,-158.5355,6.7,2.5,ml,,,,0.72,ak,ak0219z9ul2,2021-01-22T01:34:10.040Z,"65 km SE of Perryville, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2021-01-06T03:23:07.839Z,32.6042,141.6235,10,4.8,mb,,72,1.631,0.78,us,us6000d5za,2021-01-22T03:06:45.040Z,"Izu Islands, Japan region",earthquake,7.7,1.8,0.098,32,reviewed,us,us
2021-01-06T03:16:40.715Z,61.4797,-149.8163,43.7,2.5,ml,,,,0.44,ak,ak0219z3wc7,2021-01-17T00:33:21.718Z,"5 km WNW of Knik, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2021-01-06T03:06:24.376Z,54.6285,-159.8,21.96,2.8,ml,,239,0.236,0.66,us,us7000d0qh,2021-01-22T00:41:19.040Z,"90 km SSE of Sand Point, Alaska",earthquake,3.2,10.8,0.115,10,reviewed,us,us
2021-01-06T03:03:08.340Z,-3.4706,152.269,351.49,4.2,mb,,100,0.723,0.43,us,us7000d0b6,2021-01-22T02:15:13.040Z,"81 km N of Rabaul, Papua New Guinea",earthquake,13,7.8,0.11,23,reviewed,us,us
2021-01-06T02:53:59.790Z,17.8956,-66.5645,3,2.75,md,22,200,0.153,0.22,pr,pr2021006003,2021-01-06T03:40:56.355Z,"12 km SW of Potala Pastillo, Puerto Rico",earthquake,0.44,0.44,0.33,17,reviewed,pr,pr
2021-01-06T02:48:13.440Z,17.8555,-65.707,8,2.64,md,7,252,0.2868,0.18,pr,pr2021006004,2021-01-06T03:27:20.876Z,"24 km SE of Emajagua, Puerto Rico",earthquake,0.8,0.9,0.16,4,reviewed,pr,pr
2021-01-06T02:38:00.740Z,17.9118,-66.566,4,2.76,md,19,196,0.137,0.21,pr,pr2021006005,2021-01-06T03:38:26.915Z,"11 km SW of Potala Pastillo, Puerto Rico",earthquake,0.49,0.4,0.16,9,reviewed,pr,pr
2021-01-06T02:35:44.784Z,10.5119,-62.5656,10,4.4,mb,,92,1.842,1.2,us,us6000d5yt,2021-01-16T06:29:20.040Z,"30 km WSW of Güiria, Venezuela",earthquake,10.2,1.9,0.1,29,reviewed,us,us
2021-01-06T02:35:03.930Z,17.9163,-66.5743,5,2.72,md,20,194,0.1305,0.19,pr,pr2021006002,2021-01-06T03:32:50.925Z,"11 km SSE of Ponce, Puerto Rico",earthquake,0.42,0.28,0.21,13,reviewed,pr,pr
2021-01-06T02:30:54.702Z,-22.5438,-12.265,10,4.7,mb,,70,27.094,0.46,us,us6000d5z3,2021-01-16T06:14:53.040Z,"southern Mid-Atlantic Ridge",earthquake,13.5,1.9,0.108,26,reviewed,us,us
2021-01-06T02:09:10.674Z,51.0028,-179.8839,9.82,3.1,ml,,330,0.869,0.26,us,us7000d0qg,2021-02-04T05:38:01.040Z,"245 km WSW of Adak, Alaska",earthquake,7.9,5.7,0.128,8,reviewed,us,us
2021-01-06T01:43:14.441Z,31.5984,-103.9934,8.49,2.5,mb_lg,,49,0.081,0.33,us,us6000d5yj,2021-01-16T05:32:08.040Z,"36 km NNW of Toyah, Texas",earthquake,0.8,7.7,0.111,37,reviewed,us,us
2021-01-06T01:17:54.177Z,-15.5555,-174.7746,266.64,4.1,mb,,115,3.325,0.74,us,us7000d0b9,2021-01-16T05:10:54.040Z,"113 km WNW of Hihifo, Tonga",earthquake,12.2,11.4,0.261,4,reviewed,us,us
2021-01-06T01:14:37.590Z,38.2334,21.9161,10,4.2,mb,,102,1.052,0.81,us,us6000d5yg,2021-01-16T05:04:50.639Z,"8 km ESE of Áno Kastrítsi, Greece",earthquake,3.9,2,0.264,4,reviewed,us,us
2021-01-06T00:29:20.030Z,17.9276,-66.9835,11,2.57,md,18,232,0.0737,0.14,pr,pr2021006000,2021-01-06T00:49:57.209Z,"8 km SE of La Parguera, Puerto Rico",earthquake,0.47,0.44,0.12,13,reviewed,pr,pr
2021-01-06T00:27:36.228Z,51.0969,-177.8376,35,3.6,ml,,260,0.66,0.45,us,us7000d0qf,2021-01-20T23:46:38.040Z,"120 km SW of Adak, Alaska",earthquake,4.8,2,0.128,8,reviewed,us,us
2021-01-06T00:25:49.522Z,51.2234,178.8881,35,4.6,mb,,83,1.477,1.02,us,us6000d5xv,2021-01-20T23:32:21.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,9.5,2,0.045,143,reviewed,us,us
2021-01-06T00:02:49.149Z,59.6302,-152.8808,93.8,2.5,ml,,,,0.32,ak,ak0219x8m5m,2021-01-19T00:19:18.040Z,"61 km WSW of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-01-05T23:59:38.822Z,54.8592,164.7188,10,4.1,mb,,137,4.03,0.58,us,us7000d09u,2021-01-19T00:17:02.040Z,"207 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,14.1,1.9,0.099,28,reviewed,us,us
2021-01-05T23:35:24.302Z,54.3234,-160.9533,6.93,2.9,ml,,211,0.943,0.54,us,us7000d0v4,2021-01-19T00:02:12.040Z,"116 km SSW of Sand Point, Alaska",earthquake,3.6,5,0.085,18,reviewed,us,us
2021-01-05T23:20:48.767Z,64.7604,-147.819,22,2.8,ml,,,,0.84,ak,ak0218ni37d,2021-01-18T23:57:19.040Z,"5 km SSW of South Van Horn, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2021-01-05T22:46:05.770Z,19.093,-66.5883,51,2.89,md,7,320,0.6187,0.24,pr,pr2021005018,2021-01-06T00:39:46.441Z,"69 km N of Arecibo, Puerto Rico",earthquake,2.36,4.85,0.06,6,reviewed,pr,pr
2021-01-05T22:41:01.149Z,62.8519,-149.9554,76.3,2.6,ml,,,,0.55,ak,ak0218n128m,2021-01-18T23:55:38.040Z,"45 km N of Chase, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2021-01-05T22:14:31.463Z,69.4689,-144.3173,4.3,2.6,ml,,,,0.65,ak,ak0218mvciz,2021-01-18T23:42:42.040Z,"78 km SSW of Kaktovik, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2021-01-05T22:00:02.821Z,-31.6873,-70.2204,101.39,4.6,mwr,,65,0.733,0.79,us,us6000d5x0,2021-01-18T23:11:24.921Z,"71 km E of Salamanca, Chile",earthquake,5,2.6,0.045,47,reviewed,us,us
2021-01-05T21:43:53.702Z,-33.0423,-72.2234,10,4.3,mb,,167,0.492,0.74,us,us6000d5wq,2021-01-18T23:00:53.040Z,"55 km W of Valparaíso, Chile",earthquake,3.5,1.8,0.188,8,reviewed,us,us
2021-01-05T21:36:07.000Z,17.942,-66.8056,9,2.69,md,21,203,0.0807,0.16,pr,pr2021005016,2021-01-05T21:59:48.478Z,"5 km SSE of Indios, Puerto Rico",earthquake,0.37,0.39,0.15,12,reviewed,pr,pr
2021-01-05T21:02:41.764Z,33.0845,140.15,92.21,4.1,mb,,137,0.309,0.69,us,us7000d09t,2021-01-18T22:52:49.040Z,"208 km SSE of Shimoda, Japan",earthquake,11,4.9,0.166,10,reviewed,us,us
2021-01-05T20:10:50.567Z,-0.9374,131.0104,46.35,4.1,mb,,73,0.264,0.82,us,us7000d09s,2021-02-02T23:11:31.040Z,"28 km WSW of Sorong, Indonesia",earthquake,5.8,6.9,0.213,7,reviewed,us,us
2021-01-05T19:35:57.329Z,54.5709,-162.483,22.38,2.6,ml,,175,0.411,0.74,us,us7000d0um,2021-02-02T17:32:09.040Z,"55 km S of King Cove, Alaska",earthquake,2.3,10.3,0.085,18,reviewed,us,us
2021-01-05T19:25:56.287Z,53.0541,-167.5011,84.39,2.7,ml,,205,0.434,0.55,us,us7000d0ul,2021-02-02T17:24:26.040Z,"92 km E of Nikolski, Alaska",earthquake,6.4,23.8,0.115,10,reviewed,us,us
2021-01-05T18:50:42.170Z,18.8398,-64.4455,10,3.91,md,22,217,1.333,0.56,pr,pr2021005012,2021-02-02T16:17:38.040Z,"67 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,4.37,3.72,0.06,15,reviewed,pr,pr
2021-01-05T18:25:51.308Z,15.2705,146.0973,56.67,4.3,mb,,142,2.052,0.51,us,us7000d09r,2021-02-02T15:53:16.040Z,"37 km E of Saipan, Northern Mariana Islands",earthquake,13.7,8.7,0.123,21,reviewed,us,us
2021-01-05T18:23:20.520Z,51.8313,-172.5412,35,3.4,ml,,210,1.059,0.68,us,us6000d5vr,2021-02-02T15:33:01.040Z,"120 km ESE of Atka, Alaska",earthquake,6.6,2,0.091,16,reviewed,us,us
2021-01-05T17:53:00.550Z,17.9078,-66.8445,10,2.73,md,20,203,0.209,0.16,pr,pr2021005011,2021-01-05T18:20:17.880Z,"9 km SSE of Maria Antonia, Puerto Rico",earthquake,0.58,0.93,0.2,14,reviewed,pr,pr
2021-01-05T17:43:49.892Z,6.3482,126.422,134.98,4.4,mb,,74,1.102,0.72,us,us6000d5u8,2021-02-02T15:23:06.040Z,"27 km E of Pondaguitan, Philippines",earthquake,8.7,6.3,0.06,89,reviewed,us,us
2021-01-05T17:31:47.781Z,-6.923,147.9079,66.17,4.5,mb,,58,2.574,0.68,us,us6000d5ug,2021-02-02T15:14:21.040Z,"40 km S of Finschhafen, Papua New Guinea",earthquake,7,6.7,0.064,84,reviewed,us,us
2021-01-05T17:19:40.530Z,35.7871667,-117.6126667,6.19,2.68,ml,44,33,0.03106,0.15,ci,ci39511567,2021-02-02T15:07:08.040Z,"19km W of Searles Valley, CA",earthquake,0.15,0.44,0.144,123,reviewed,ci,ci
2021-01-05T16:05:44.976Z,-27.5906,-72.087,10,3.9,ml,,199,1.085,0.56,us,us6000d5tl,2021-01-17T19:14:36.040Z,"170 km NW of Vallenar, Chile",earthquake,7.2,1.7,0.074,24,reviewed,us,us
2021-01-05T14:34:36.581Z,-30.6212,-177.8417,20.31,4.7,mb,,116,1.373,0.63,us,us7000d09n,2021-01-17T19:10:44.040Z,"Kermadec Islands, New Zealand",earthquake,10.2,5.9,0.159,14,reviewed,us,us
2021-01-05T14:34:20.766Z,50.2279,155.1981,159.67,4.1,mb,,163,3.277,0.48,us,us7000d09m,2021-01-17T18:05:28.040Z,"82 km SW of Severo-Kuril’sk, Russia",earthquake,6.8,8.4,0.123,18,reviewed,us,us
